-2.544546,50.082446
-49.606074,18.159575
17.949116,42.459092
55.036724,53.715825
59.019048,9.743008
35.501353,2.495625
41.839878,3.036528
3.041968,37.995933
-39.539587,-1.259009
-43.171348,-0.726431
-0.582471,-2.067378
-46.644224,-0.001782
-34.563696,40.560049
-0.941270,46.576689
-43.859023,33.276934
-46.205034,23.550747
2.912778,-1.921304
-11.173125,-2.340327
42.300864,61.357256
38.262192,2.910420
-25.350918,-2.244663
11.890806,-2.249077
51.836284,32.714067
1.350811,40.211987
-50.372959,1.222710
-53.850557,3.708765
-45.219507,26.800347
38.218989,61.291074
-28.529126,43.612563
-51.922676,15.463516
14.189893,37.783125
-53.993330,12.086416
34.628262,60.774126
56.405376,24.643740
59.773276,13.733599
52.743110,30.166030
-28.915972,-2.107993
49.002026,3.753135
-20.525713,54.642939
-31.407993,42.091348
19.400200,45.536758
22.582896,52.027856
59.545864,17.538286
-14.723625,-2.372056
24.802275,55.106729
54.886802,45.989150
26.531377,-2.568188
20.862334,48.778184
-27.071777,45.527397
-47.644653,20.749634
-16.783513,55.284482
27.627134,57.713613
16.271040,39.770571
0.158804,43.198145
45.993491,60.970908
-7.690852,-2.278901
-4.070635,-2.185288
-37.735215,39.008267
53.088901,57.445254
53.051245,39.038223
-9.031526,54.876719
9.201079,-1.649771
-40.949204,37.220366
52.192622,35.746123
56.388833,6.195127
52.632241,4.520078
-26.272644,48.688535
-36.034902,-1.631772
55.385405,49.737886
30.938745,59.601040
-21.801248,-2.329126
-12.940190,55.391812
-18.279128,-2.369536
-44.420303,30.067539
32.599292,1.040391
54.381528,27.349219
49.764878,59.836729
54.022603,42.441797
-54.818726,8.082393
-24.284675,52.560488
5.461958,36.742148
-32.414463,-1.912983
29.624233,-0.748345
-5.316179,53.147842
15.012642,-3.813101
23.103936,-4.174780
8.383325,36.350127
11.628198,36.664858
18.972070,-4.798813
45.418423,3.303364
58.538735,21.413921
