-61.988950,27.223071
53.428872,113.646240
56.233892,46.140352
40.343091,135.341016
-13.735828,141.273174
-65.806426,75.109492
-27.176177,2.271694
-62.629868,31.184966
-65.744717,71.112515
-64.474414,47.113477
56.849966,58.044512
33.031597,2.375933
-56.339033,9.210991
56.228120,93.999795
29.090674,2.073789
-48.557886,133.764531
-64.096802,43.071289
-65.302949,59.068643
-23.210137,2.012412
-5.774944,141.880645
-65.797544,83.039951
57.054087,66.099028
-53.967798,7.556621
-3.173223,1.535400
-64.829463,103.122031
-60.391294,19.471367
-62.451011,118.762100
54.857036,105.948887
-42.959473,4.204619
55.403765,102.007188
-44.698154,135.157246
54.225181,109.720049
-65.824424,79.081699
-50.492412,6.106157
25.819937,140.197773
25.115752,1.881475
57.020698,78.053135
-65.164795,98.978525
-65.590596,91.144609
52.447915,117.588164
43.579165,133.262051
55.594839,38.049302
36.994790,136.942041
9.209751,1.850215
-52.066597,132.242705
55.932837,42.032314
17.110366,1.751719
48.142544,128.236797
-33.290037,138.232148
40.818716,3.461938
-65.492559,63.080039
-63.265713,114.922881
6.107373,142.107236
13.095811,1.786841
36.964966,2.823286
57.079067,74.076704
56.974048,62.082119
-65.640176,67.106147
53.713384,22.262056
51.400718,10.932925
-59.940498,125.942236
-63.944209,110.772070
-15.255945,1.672959
4.893784,1.692026
-19.188579,1.813159
56.481440,50.117266
56.910669,82.047188
-64.422896,107.062480
-59.348105,15.692329
50.010405,7.355605
55.868081,97.916104
33.389341,138.270117
57.089458,70.087432
-38.979578,3.536367
21.111226,1.778872
-7.292688,1.535171
-65.072456,55.094775
53.061255,18.353159
2.150737,142.127324
-31.125063,2.602031
-61.298125,23.540615
-9.754390,141.620977
47.916724,5.723213
55.223052,34.210513
44.519253,4.373091
52.245718,14.281055
0.864927,1.583984
-61.472241,122.238877
-64.802002,51.174141
10.126772,141.980039
-1.803896,142.050371
46.164380,130.914824
-17.677690,140.842305
-37.227571,137.309336
14.067407,141.740918
-35.118445,3.023984
54.777544,30.166152
-21.561165,140.332207
29.504180,139.378926
-11.177664,1.579116
56.742476,86.095313
-63.676372,39.147959
54.261733,26.067598
56.684976,54.051338
-58.243501,128.246777
21.935884,140.866621
-41.093511,136.270391
-29.496504,139.010176
56.515737,90.084648
-58.085269,12.222866
-46.705952,5.014014
-55.432358,130.403418
-63.214375,35.363281
17.908262,141.386133
-25.571003,139.712988
-65.408779,95.058203
-65.719868,87.132422
51.338755,121.187979
49.941655,124.773496
